수집일자,게임명,영상ID,영상제목,영상설명,게시일,채널ID,채널명,태그,카테고리ID,썸네일URL,defaultLanguage,duration,영상길이(초),영상길이(표시),dimension,definition,caption,licensedContent,privacyStatus,madeForKids,viewCount,likeCount,commentCount,구독자수,채널총조회수,채널업로드영상수,채널개설일,자막유형
2025-05-18,발로란트,oD6nV6Z3KJU,발로란트 변태짓 하는 트롤 참교육 하니깐 멘탈 터진 브림스톤 ㅋㅋㅋㅋㅋㅋ,"#발로란트 #valorant #냄새 

발로란트 저지충 트롤들이 너무 싫어요 빼에엑

●냄새 굿즈 구매: https://marpple.shop/kr/naemsae
●냄새 치지직: https://chzzk.naver.com/dea324663d15465b004ec270865599fa
●냄새 인스타: https://www.instagram.com/soato52

컴퓨터 사양
CPU : AMD Ryzen 7800X3D
그래픽카드 : AMD Radeon SAPPHIRE RX 7800 XT
쿨러 : PCCOOLER G6
메인보드 : ASRock B650 PG Lightning
SSD : Micron P5 Plus M.2 NVMe 1TB
램 : Micron Crucial DDR5 32GB (16GB X 2)
파워 : FSP HYDRO PRO 800W 80PLUS Bronze
케이스 : DLX21 RGB MESH 강화유리 블랙",2024-03-06T06:33:19Z,UCpCBP5cVIBvezPI1LKFMYjA,냄새,,20,,,PT11M2S,662,11:02,,,,,,,80959,1234,173,300000,,,,skip
2025-05-18,발로란트,JCyAwxN8G5E,발로란트 마스터즈 마드리드 설명 | #valorantmasters,cr : XKLABORATORIES on x,2024-03-04T22:47:22Z,UCnG68nEMXqrJNHq7T0uwIFA,앤디의 마인크래프트 ,,22,,,PT2M14S,134,02:14,,,,,,,24,0,2,248,,,,skip
2025-05-18,발로란트,yNAdUhVvI1Y,발로란트 마스터스 마드리드 : 진행 방식 안내 (feat. MIXWELL),"Mixwell이 완전히 새롭게 변신한 발로란트 마스터스 마드리드 진행 방식을 설명합니다!
VCT 아메리카스와 VCT EMEA, VCT 퍼시픽, VCT CN 의 8개 팀이 모이는 이번 시즌은 화려한 국제 무대의 서막이 될 예정인데요.
2024년 3월 14일~24일(현지 시각 기준)동안 진행되는 발로란트 마스터스 마드리드에 관해 알아두면 좋은 정보를 정리해 보았으니 꼭 확인해 보세요!

발로란트 e스포츠 대회의 대진과 일정은 아래 링크에서 확인해주세요.
🗓️ https://valorantesports.com/schedule

풀경기 및 라이브는 아래 링크에서 확인해주세요.

✅ 대회 LIVE & VOD
👉 트위치: https://www.twitch.tv/valorant_kr
👉 유튜브: https://www.youtube.com/c/발로란트챔피언스투어
👉 아프리카TV: https://bj.afreecatv.com/valorant
👉 네이버 스포츠: https://game.naver.com/esports/general/videos/league/vck

✅ 발로란트 챔피언스 투어 공식 채널
👉 홈페이지: https://valorantesports.com/
👉 인스타그램: https://www.instagram.com/valorantesportskr
👉 틱톡 : https://www.tiktok.com/@vct_korea
👉 트위터(영문) : https://twitter.com/vctpacific

#VCT #VALORANT #발로란트 #발로란트챔피언스 #발로란트챔피언스투어 #발로란트이스포츠",2024-03-04T15:30:12Z,UCv1tOT645xHOJrwdGlzjMaA,발로란트 챔피언스 투어,,20,,,PT2M14S,134,02:14,,,,,,,25699,338,23,218000,,,,skip
2025-05-18,발로란트,OedhIjA3tw8,"[발로란트] ""4엔트리"" 형님들 진짜 죄송합니다... 제발 이기게 해주세요 제발 이기게 해주세요  제발 이기게 해주세요 제발 이기게 해주세요  제발 이기게 해주세요","게임 : [발로란트-VALORANT]

앞으로 더 재미있고 유익한 영상 올리도록 하겠습니다!!! 감사합니다!!!

조준선 : 0;s;1;P;c;1;o;1;f;0;0b;0;1t;1;1l;4;1o;1;1a;1;1m;0;1f;0;S;c;0;s;1.178;o;0.817


트위치 링크 : https://www.twitch.tv/nwnsdud5821
디스코드 : https://discord.gg/cocogu123
#발로란트 #발로란트플레이영상 #valorantclips #valorant #vairalvideo #예능발로란트 #라이엇 #레디언트 #다이아 #shortsvideo #shortvideo #shorts #short",2024-03-04T08:30:10Z,UC783XWULPW-nDGv_0EYlB6Q,콕끼리,,20,,,PT17M51S,1071,17:51,,,,,,,218805,2230,114,139000,,,,skip
2025-05-18,발로란트,VreI52gI1CE,"친구한테 ""이 방법"" 알려줬더니 골드3에서 다이아 2까지 갔음 ㄹㅇㅣ발로란트 강의","#발로란트 #발로란트에임 #발로란트원탭 #티어 #저티어 #발로란트강의

[문의 메일]:collkid002@gmail.com

화면 비율: 16:9 1920:1080

[https://www.twitch.tv/callkid002]

[https://chzzk.naver.com/947ffe78a83789779aad2d8d4f79ba70]

[https://discord.gg/A3MqK2XX7w]

유튜브,트위치,치지직 생방송 진행 하고 있습니다!

감도 800,0.3 그래픽 올 낮음",2024-03-03T09:15:03Z,UCqU5NvWB3A_Td_LxmMtPoNA,콜키드,,20,,,PT6M33S,393,06:33,,,,,,,119862,1837,121,15900,,,,skip
2025-05-18,발로란트,XD8gY5PVrkY,"발로란트 냄새님에게 고백 받은 후, 저희 오늘부터...♥","⭐ 구독과 좋아요는 유튜브 운영에 큰 힘이 됩니다 ⭐
오늘 영상도 재미있게 봐주셔서 감사합니다 
좋은 하루 보내세요 :) 아자뵤
@Naemsae 
────────────────────────

💜 유튜브 : https://www.youtube.com/@Hoengeng
💜 생방송 : https://chzzk.naver.com/86934caf8c62b9bb4e2338db47cb0c56
💜 팬카페 : https://cafe.naver.com/hoengeng
💜 인스타 : https://www.instagram.com/hoeng.__.a
💜 문의 : hoengeng@naver.com 

────────────────────────
#호엥엥 #발로란트 #즐겜",2024-03-03T09:00:28Z,UCsAgjUx7bdGu3Boy8lywL8A,호엥엥,,20,,,PT7M45S,465,07:45,,,,,,,133629,1231,107,26700,,,,skip
2025-05-18,발로란트,qPx3IR57QhY,발로란트 버스타는 여성유저 참교육 해버리기 ㅋㅋㅋㅋㅋ [MK7 리버티 스킨 리뷰],"#발로란트 #참교육 #신스킨 

●냄새 치지직: https://chzzk.naver.com/dea324663d15465b004ec270865599fa
●냄새 인스타: https://www.instagram.com/soato52

컴퓨터 사양
CPU : AMD Ryzen 7800X3D
그래픽카드 : AMD Radeon SAPPHIRE RX 7800 XT
쿨러 : PCCOOLER G6
메인보드 : ASRock B650 PG Lightning
SSD : Micron P5 Plus M.2 NVMe 1TB
램 : Micron Crucial DDR5 32GB (16GB X 2)
파워 : FSP HYDRO PRO 800W 80PLUS Bronze
케이스 : DLX21 RGB MESH 강화유리 블랙",2024-03-03T08:01:34Z,UCpCBP5cVIBvezPI1LKFMYjA,냄새,,20,,,PT14M17S,857,14:17,,,,,,,182237,3773,382,300000,,,,skip
2025-05-18,발로란트,tOGDrNPBNgY,"불멸큐에서 ""평균 헤드율 54.5"" 발로란트 매드무비 ㅣ valorant montage","#발로란트 #매드무비 #발로란트매드무비 
▶감도 1600*0.165
▶장비  키보드 - 커세어 k70
              마우스 - lamzu atlantis og v2 4k
              마우스 패드 - pulsar para barake v2



▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
음악: https://www.youtube.com/watch?v=_lJinafvHy4",2024-03-03T06:26:07Z,UC4xU6ylsju9D_p4PDJ9aDlA,k4il vlrt,,22,,,PT3M2S,182,03:02,,,,,,,4467,36,19,141,,,,skip
2025-05-18,발로란트,uAP1mgGEjBM,모두가 경악한 피닉스박의 반응속도 ｜ 발로란트 내전 하이라이트,"카론소속 피닉스박 유튜브 공식 채널 입니다!
타인을 비방하는 악의적, 모욕적인 댓글은 사전 고지 없이 차단되거나 삭제될 수 있음을 알려드립니다.

[피닉스박 치지직] https://chzzk.me/XJSl
[피닉스박 공식 카페] https://cafe.naver.com/phoenixpark93
[비지니스 문의 Business] charon@gysent.com

아웃트로 뮤직✨-------------------------------------------------------------------
Music provided by '진영Jinyoung'
Track : Midsummer Night's Dream (https://youtu.be/QWZHw6idrug )
-----------------------------------------------------------------------------------------------


#피닉스박 #박종우 #발로란트",2024-03-03T06:14:57Z,UCZ6IM7_T-bCmr_7DgAKjYxg,피닉스박,,20,,,PT19M54S,1194,19:54,,,,,,,146811,902,89,256000,,,,skip
2025-05-18,발로란트,1goT79j4-xI,발로란트 대회 중에 핵 쓴 선수 / 과연 라이엇의 대처는?,"#발로란트 #런앤건 #발로란트핵 #valorant 

발로란트 게임 체인저스 대회에서 일어난 정말 심각한 문제입니다
오프라인으로 진행 되었던 게임 체인저스 예선전에서 핵을 사용한 것인데요
예선전이 오프라인이라는 점을 이용해 사용했을 수도 있을 것 같습니다

이에 대해 과연 라이엇의 대처는 어땠을까요?

- 정도가 심한 성별 비하 발언 댓글은 삭제 될 수 있습니다

FPS 게임 종합 유튜브 채널 ""런앤건"" 채널에 오신 여러분들을 환영합니다.
다양한 게임 정보, 꿀팁, 썰 등 재미있고 흥미로운 콘텐츠를 제공합니다.",2024-03-03T05:30:00Z,UCgaDOb0pNJ_VmA7oowE7SMA,런앤건 : Run&Gun,,20,,,PT3M3S,183,03:03,,,,,,,246046,1384,406,4670,,,,skip
2025-05-18,발로란트,PDu2V22rmcM,쓰레기가 되어버린 매드무비 (I Ain’t Worried),"OneRepublic - I Ain’t Worried
https://youtu.be/mNEUkkoUoIA?si=uySBALG_dZHlROLP
800/0.37 #발로란트",2024-03-03T03:26:19Z,UCozPjtgBq8lZTMDPA_OXi2g,콜록콜디,,20,,,PT2M30S,150,02:30,,,,,,,150,2,5,1160,,,,skip
2025-05-18,발로란트,cJg-cPcFUxI,*역대급* 발로란트 미녀와 비밀 수업을 진행했습니다ㅋ,"발로란트 유튜버 와혜인님에게 아시아섭 영어를 알려주기.. 입니다 :)

밴쿠버의 영어교실 3기 끝!

📢밴쿠버의 디스코드: http://discord.gg/2jgRFwKa2F
🧀밴쿠버 치지직: https://chzzk.naver.com/af1e566fa2b545b948d6a811c799d624
🌐문의: vancouvervalorant@gmail.com

#발로란트",2024-03-03T03:18:00Z,UChLqHuZV0PENIBYxDgXyPLQ,밴쿠버,,20,,,PT12M36S,756,12:36,,,,,,,8316,169,51,230000,,,,skip
2025-05-18,발로란트,Bgq5LKGIbac,마우스 지슈라로 바꾼후 정점이된 발로란트 최연소 14살 아시아 불멸 매드무비ㅣvalorant 13years old immortal montage,https://www.youtube.com/watch?v=7VIauuOsONE,2024-03-03T01:33:39Z,UCJNff3zv0d-HTZz-YjxLrDQ,xanvlrt fan,,22,,,PT2M8S,128,02:08,,,,,,,10926,77,38,523,,,,skip
2025-05-18,발로란트,8xli4i1aJPo,발로란트에서 가장 비싼 팬텀 스킨이 이거였어?,"#발로란트 #kfo
▶방송 알림이나, 유튜브 알림은 디스코드에 오시면 알 수 있습니다.
▶문의는 인스타 DM 부탁 드립니다
--인스타그램:https://www.instagram.com/kfo_vlrt/
--디스코드: https://discord.gg/cVUm6FB8
--치지직:https://chzzk.naver.com/279b3e6a3b93b0a54ae98a85052bb973

▶장비 및 설정
res : 1920x1080
mouse : viper mini signature edition
mousepad : gsr-se red
sens : dpi 400 0.68//1
keyboard : Apex Pro TKL",2024-03-02T22:30:00Z,UCMOJFzyD8UyHnGMG_6eqv5w,크포,,20,,,PT8M4S,484,08:04,,,,,,,88280,1371,216,139000,,,,skip
2025-05-18,발로란트,Sqe6OpTx9t8,고통을 선사하세요 // 프리모디움 스킨 공개 트레일러 - 발로란트,"화염과 혼돈에서 비롯된 고대의 존재가 플레이어 여러분을 사도로 선택했습니다. 

그 무기를 휘두르고 힘을 차지해서 적이 프리모디움의 힘 앞에서 불꽃과 재로 시들어가는 동안 전장의 종말이 되세요.

이 트레일러는 MOOG 스튜디오와의 협업으로 제작되었습니다.
—
음악
아티스트: Elephant Music
트랙: Break It Down
—
✅발로란트는 라이엇 게임즈에서 만든 5대5 캐릭터 기반 전술 슈팅 게임입니다. 지금 무료로 다운로드 받고 플레이하세요!

👉 발로란트 웹사이트: https://playvalorant.com/ko-kr/
👉 페이스북: https://www.facebook.com/VALORANTKR/
👉 인스타그램: https://instagram.com/valorantkr/
👉 디스코드: https://discord.gg/q96dkc454B
👉 발로란트 챔피언스 투어: @VCTkr

#발로란트 #라이엇게임즈 #관념을돌파하라 #프리모디움",2024-03-02T14:00:18Z,UC9M8GGVwPqc9ubNruArCNPg,발로란트,,20,,,PT2M,120,02:00,,,,,,,112942,1984,853,218000,,,,skip
2025-05-18,발로란트,K5Drqclmfm0,Yonezu Kenshi - Lemon 발로란트 매드무비,영상의 공백은 의도한 것입니다^^,2024-03-01T13:32:36Z,UCNmZ0RRtIKemmE7CNbiyXdQ,나고리 윈터 NAGORI WINTER,,22,,,PT4M20S,260,04:20,,,,,,,263,4,0,165,,,,skip
2025-05-18,발로란트,2r8A_C7hcU8,발로란트 웃긴 외국 밈 모음 V1,#발로란트 #외국 #외국밈 #웃긴영상 #편집 #valorant,2024-03-01T11:00:02Z,UCNaAxmpTvcfCknQWHLd7dlQ,자몽,,20,,,PT3M26S,206,03:26,,,,,,,20230,316,29,1370,,,,skip
2025-05-18,발로란트,irDvKForpME,발로란트 10년생 15살 아시아레디언트 매드무비,#발로란트 #매드무비 #프로지망생 #leonard,2024-03-14T21:38:00Z,UCnBDglAWUtRDAo9KiX9j9-Q,Leonard,,20,,,PT2M15S,135,02:15,,,,,,,5658,56,14,979,,,,skip
2025-05-18,발로란트,GBN2l7f3T8Q,이런 사람이 발로란트 방송 하는 걸 원하지 않습니다.,"#발로란트 #valorant #냄새 

●냄새 치지직: https://chzzk.naver.com/dea324663d15465b004ec270865599fa
●냄새 인스타: https://www.instagram.com/soato52

컴퓨터 사양
CPU : AMD Ryzen 7800X3D
그래픽카드 : AMD Radeon SAPPHIRE RX 7800 XT
쿨러 : PCCOOLER G6
메인보드 : ASRock B650 PG Lightning
SSD : Micron P5 Plus M.2 NVMe 1TB
램 : Micron Crucial DDR5 32GB (16GB X 2)
파워 : FSP HYDRO PRO 800W 80PLUS Bronze
케이스 : DLX21 RGB MESH 강화유리 블랙",2024-03-14T06:27:21Z,UCpCBP5cVIBvezPI1LKFMYjA,냄새,,20,,,PT10M34S,634,10:34,,,,,,,159839,1698,131,300000,,,,skip
2025-05-18,발로란트,nyBlFKPWivE,발로란트 레이나 역대급 겉멋 가득찬 신기술!,"#발로란트 #레이나 #꿀팁 

발로란트 레이나를 활용한 아주 겉멋이 넘치는 신기술을 준비해봤습니다
인게임 설정에서 E스킬의 보조 키에 좌클릭을 넣어서 사용하시면
아주 멋있는 레이나 플레이를 하실 수 있습니다!

FPS 게임 종합 유튜브 채널 ""런앤건"" 채널에 오신 여러분들을 환영합니다.
다양한 게임 정보, 꿀팁, 썰 등 재미있고 흥미로운 콘텐츠를 제공합니다.",2024-03-14T04:00:25Z,UCgaDOb0pNJ_VmA7oowE7SMA,런앤건 : Run&Gun,,20,,,PT5M31S,331,05:31,,,,,,,74004,873,119,4670,,,,skip
2025-05-18,발로란트,jdjNoxnAFZ8,발로란트 숨겨진 100 FPS 찾아드립니다. 그래픽 최적화 설정 '2024 최신판' 완전체 가이드 | 구미호 요괴,"이번 영상은 발로란트 그래픽 최적화 설정 2024 완전체 최신판 입니다.
[구묘단 멤버십에 가입해주신 모든 분들께 감사 드립니다!]
🦊구묘단 멤버십 가입하기 : https://www.youtube.com/channel/UCObol-iDCg6hSj2iiOTtoSA/join

영상이 유익하셨다면 구독과 좋아요, 궁금하신 점은 댓글로 꼭 부탁드리겠습니다. 항상 감사드립니다 구독자 여러분. 응원해주셔서 정말 감사드립니다 :D

버그관련 제보 및 발생원인에 관한 제보를 받고 있습니다. 소중한 제보 부탁드리겠습니다.
(제보 메일 : eggmoney292@gmail.com)

==================================================

◆ 영상 관련 정보 ◆
date |
2024. 03.14

time |
0:00 오늘 영상 소개
0:25 직접 입력 버퍼
1:25 화면 설정
2:39 FPS 제한
3:13 리플렉스
3:52 멀티스레드
4:42 3D 설정
11:08 전체 평가

music | 
Zeli  Only The Fallen  Techno  NCS  
sumu  apart  LoFi Hip Hop  NCS  
Naeleck  Burning Wish feat Roniit  Deep House  NCS 

출처 |
Raw Input Buffer (CS:GO)
https://www.youtube.com/watch?v=cAMjZE7xY2Y
Valorant Multithreading OFF vs ON
https://www.youtube.com/watch?v=qq6LnS2msvg
Multithreaded rendering
https://www.youtube.com/watch?v=HqDAqlYebUI
NVIDIA G-SYCK
https://www.youtube.com/watch?v=DC7mT7QqOAA
NVIDIA Low Latency Mode
https://www.youtube.com/watch?v=96jRLXyjeao
https://www.youtube.com/watch?v=Rk9TxzsyTxs

링크 |
*구미호 요괴 공식 디스코드 서버
🦊구묘단 공식 디스코드 서버 참가하기 : https://discord.gg/yRpygmA

*구미호 요괴 VIP 멤버십 가입 링크가 개설되었습니다 :)
🦊구묘단 멤버십 가입하기 : https://www.youtube.com/channel/UCObol-iDCg6hSj2iiOTtoSA/join

#발로란트, #발로란트설정, #발로란트최적화, #발로란트그래픽설정, #구미호요괴",2024-03-14T02:45:12Z,UCObol-iDCg6hSj2iiOTtoSA,구미호 요괴,,20,,,PT12M6S,726,12:06,,,,,,,432988,12595,391,124000,,,,skip
2025-05-18,발로란트,ceSIYNlmFwk,하.. 한국 서버에서 캐나다인 믿거 합니다 [발로란트 어벤져스],"🧃현재 티어: 초월자2 

📢밴쿠버의 디스코드: http://discord.gg/vancouverkr
🧀밴쿠버 치지직: https://chzzk.naver.com/af1e566fa2b545b948d6a811c799d624
🌐문의: vancouvervalorant@gmail.com",2024-03-13T11:52:00Z,UChLqHuZV0PENIBYxDgXyPLQ,밴쿠버,,20,,,PT13M4S,784,13:04,,,,,,,6102,141,32,230000,,,,skip
2025-05-18,발로란트,u3QYoZEMHeQ,“1대1 승률 100%” 아이소로 상대팀 멘탈 부수기ㅋㅋㅋ (유튜버들한테 금지당함ㅠ),"》김블루 VIP멤버쉽 가입하기!! :  https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join
》김블루 시청자 디코 공지방!! : https://discord.gg/z9pY7PJ
》김블루 인스타 : https://www.instagram.com/kimblue_37/?hl=ko
》트위치 바로가기: https://www.twitch.tv/rainblue37
》김블루 팬카페!! : https://cafe.naver.com/bloodang
★지금 구독하기와 좋아요버튼을 꾹 눌러달라구!!★
》제가 직접 3년째 사용 중인 컴퓨터 오버시스템 링크 - https://oversystem.co.kr/
사장님이 너무나 착하십니다 김블루 보고 왔다고 적어주세요! 

문의 & 스폰 문의 - kimblue@googlegroups.com


-------------------------------------------------------------------------------------
#김블루 #발로란트 #내전

0:00 영역전개 on
1:09 남탕 뭔데
1:53 남자들 특) 딜러함
2:42 잡았다 요놈 (아이소 궁)
3:40 오퍼드는 청년
4:50 잡았다 요놈22 (아이소 궁)
5:58 강제졸업 당하게 생김
7:23 A 5인 돌격 ㅋㅋㅋㅋ
8:16 잡았다 요놈33 (아이소 궁)
8:55 블루쿤의 클러치 판
9:48 졸업 위기 ㄷㄷㄷ
10:13 캐리하기 (라고할뻔)",2024-03-13T10:00:39Z,UCNzcxCN_Hh_lu5RCSFXKgGQ,악동 김블루,,20,,,PT11M39S,699,11:39,,,,,,,454591,4165,110,2100000,,,,skip
2025-05-18,발로란트,0jkW7rd4sAk,[발로란트] 쉬운 요원 추천! #5,"#발로란트
발로란트 쉬운 요원 추천입니다 
개인적인 생각과 경험으로 만들어진 영상이므로
여러분과 생각이 많이 다를수있습니다",2024-03-13T05:58:45Z,UCZ18sTppwJFjmAWdaGhHrBg,더엔,,20,,,PT7M27S,447,07:27,,,,,,,31995,113,10,2260,,,,skip
2025-05-18,발로란트,3iSCeN_ZTmw,저티어가 가장 어려워 하는 오멘 '순간이동' 이렇게 쓰면 장인이 된다 l 발로란트 연막강의 달콤쿠마,"#발로란트 #연막강의 #오멘 

치지직  : https://chzzk.naver.com/3d4c317dad2ccf5244d8d4daef79e667
Discord : https://discord.gg/TXKJe4b
TiktTok : https://www.tiktok.com/@dalcomkuma?_t=8fRKBklMQcc&_r=1

마우스 : G PRO X SUPERLIGHT2 
마우스 패드 : 겜용이 패드 V2
키보드 : CHERRY G80-3000S TKL RGB 
감도 : 800dpi / 0.24
조준선 : 0;P;c;8;u;000000FF;o;1;b;1;f;0;0t;3;0l;1;0v;0;0g;1;0o;0;0a;1;0f;0;1t;1;1l;4;1g;1;1o;0;1a;1;1m;0;1f;0

BGM - HlIM, Hxllx_Itx_Mx

타임라인
0:00 인트로
0:19 순간이동 자세히 알기
1:05 순간 이동 첫 번째 '생존'
3:18 순간 이동 두 번째 '뒷 텔'
4:58 순간 이동 세 번째 '정보'
7:17 마무리",2024-03-12T23:00:04Z,UCkRm-wO9os9yAptXmOQqa9A,달콤쿠마[KUMA],,20,,,PT8M1S,481,08:01,,,,,,,12572,221,28,7570,,,,skip
2025-05-18,발로란트,ch9dGmD84As,스트리머 내전에 나타난 재앙,"#발로란트  #행돌 

편집자 : 깐귤

▶방송 알림이나, 유튜브 알림은 디스코드에서 소통하고 있습니다!
--짱돌랜드 : https://discord.gg/yAG77euCtA
--트위치 : https://www.twitch.tv/hangdol99
--이메일 : hangdol99@naver.com(비지니스 문의만 보내주세요)
--인스타그램 : hangdol99

▶영상에 쓰인 조준선 : 1420 흰색
▶장비
모니터 : 벤큐 XL2546 
마우스 : 지슈라
마우스 패드 : 하야테오츠 XSOFT
▶해상도 : 1920x1080/ 16:9
▶감도 : 800 DPI 인 게임 감도 : 0.28 줌 감도 : 1

▶인게임 그래픽 설정
다 낮음",2024-03-12T22:20:00Z,UC8rbhIem-3aAsNXhTDI-nSA,행돌,,20,,,PT12M47S,767,12:47,,,,,,,387626,3851,129,275000,,,,skip
2025-05-18,발로란트,_b72zqr3tbs,사이버연고전 첫! 발로란트! | 2023 사이버연고전 발로란트 하이라이트,"안녕하세요~ 🦅연세대학교 e스포츠 문화 기획 동아리 - 연겜🎮입니다!
이번에도 대면으로 찾아온 사이버 연고전! 2년 연속으로 우리동네게임리그 WDG와 함께 했습니다. 수고해주신 연대, 고대 선수분들 및 관계자분들께 다시 한번 감사 인사를 드립니다.
양측 선수들의 멋진 경기 하이라이트 함께 보시죠!",2024-03-12T21:00:30Z,UC8rcl78LC1LNriUGUF4EHRg,연세대학교 게임 문화 동아리 - 연겜,,20,,,PT14M8S,848,14:08,,,,,,,2692,26,7,342,,,,skip
2025-05-18,발로란트,-LVbi2Vq9JA,[발로란트] 아이스박스 소바 각화살 모음,"00:00 A 사이트 정찰화살 [A 시작]
00:20 A 낚시용 정찰화살
00:46 A 해체 방해 충격화살
01:04 A 벨트 정찰화살
01:24 A 설 방해 충격화살 [A 끝]
01:38 B 사이트 정찰화살 [B 시작]
02:01 B 해체 방해 충격화살 
02:19 B 메인 정찰화살
02:40 B 설 방해 충격화살 
02:59 B 설 방해 충격화살 2
03:20 B 옐로우 충격화살 
03:41 미드 정찰화살 공격용
03:58 미드 정찰화살 수비용
04:18 아웃트로

음원 출처
-Egzod & Maestro Chives - Royalty (ft. Neoni) [NCS Release]
-F.O.O.L & Caster - INERTIA [Monstercat Release]",2024-03-12T10:00:00Z,UChVm1jrSadeX_-tsd7PXMYw,각연구소,,22,,,PT4M30S,270,04:30,,,,,,,68801,736,33,62900,,,,skip
2025-05-18,발로란트,__x7HfjlDUA,요즘 ㄹㅇ 폼 미친 발로란트 스킨들!!!! 프리모디움 칼(만) 리뷰~!!!! (with. 에이씨의 저주) @에이씨,"📢요시론 방송!! 
생방송 : https://chzzk.naver.com/d510a81b4e261ba7fca8894ac7fc601a
틱    톡 : https://www.tiktok.com/@yosiron306
인스타그램 : https://www.instagram.com/yosiron2022/
■ Email : yosiron6799@gmail.com

🎨썸네일, 일러스트 : 불심!!
불심 인스타 : https://www.instagram.com/bullsim_/

영상 편집 : 불심

🎧BGM 뮤팟  추천 코드 : http://mewc.at/ref/42hv



#발로란트 #에이씨 #칼찌 #요시론 #프리모디움 #신스킨 #에이스",2024-03-12T03:30:11Z,UCddwltkb0WKelI6uco_B2Vw,요시론,,20,,,PT10M,600,10:00,,,,,,,23126,347,79,48100,,,,skip
2025-05-18,발로란트,g_8ujNR3fTg,"아시아, 해외 발로란트 VP 대리결제 쉽고 빠르고 안전하게 게임팔을 이용해봅시다.","게임팔에서 발로란트 해외서버 VP 구매대행 신청하는 방법
https://www.gamepal.co.kr
대행 가능 국가 : 필리핀, 일본, 인도네시아, 말레이시아, 태국,, 미국/미얀마,뉴질랜드, 유럽, 인도, 싱가포르 ,캐나다, 홍콩, 영국, 호주 

대행불가 : 베트남, 중국, 대만",2024-03-11T05:59:33Z,UCM5d2OyeMi2QZV99-0Lto4A,게임팔,,22,,,PT6M42S,402,06:42,,,,,,,2738,10,58,117,,,,skip
2025-05-18,발로란트,KvwwVCu7a3c,외워두면 섭종 할때까지 써먹는 최고의 각폭 [발로란트],"안녕하세요? 오늘은 경쟁전 영상입니다!

오랜만의 영상이라 그런가 살짝 어색하네요 ㅋㅋㅋㅋ

요즘 일이 많아서 자주 못 올려서 죄송합니다

다들 좋은 하루 보내세요!

#아이스박스각폭 #브림스톤각폭 #아이스박스브림스톤

[제가 쓰는 장비들]
----------------------------------------------------------------------------------------------
CPU                       : 코어13세대 i5-13600k 
GPU                       : GeForce RTX4070 Ti 벤투스 3X OC D6X 12GB
Monitor                  : 래안텍 EdgeArt QA3260K IPS QHD 165 게이밍
Mouse                   : Logitech g102
keyboard                : Abko Hacker K640
Headset                 : Nox NX-2 PLUS
----------------------------------------------------------------------------------------------

[인게임 세팅]

▶조준선 : 검은조준점 // 코드 : 0;P;o;1;d;1;z;4;f;0;m;1;0l;3;0o;0;0a;1;0f;0;1b;0
▶해상도 : 2,560X1,440(QHD) // [유투브 편집영상은 1,920X1,080(FHD)으로 올라갑니다]
▶감도 : 800 DPI 인게임 감도 : 0.3 줌감도 : 1

[인게임 그래픽 설정]
ALL 높음, 블룸효과 ON
- 주의(★) : 세부 묘사 품질이 낮을 경우 제가 쓰는 각폭지점이 안 보일 수 있습니다!
- 추가로 해상도 비율도 16:9가 아닐시 지점이 달라집니다!

[커뮤니케이션]
▶치지직 방송 : https://chzzk.naver.com/013f2387c97aed405d071172b2a8b3a5
- 주로 주말에 치지직(CHZZK)에서 방송
- 심심하신 분들 소통하러 와주세요!

협찬 및 광고 문의 사항은 이메일과 디스코드로 부탁드립니다!
메일 : ziwi0369@naver.com
디스코드 : https://discord.gg/D49KegDQBw

재밌게 보셨다면 좋아요와 구독 부탁드립니다!
궁금한 점이나 바뀌었으면 하는 점은 댓글로 부탁드립니다!

MP.살금살금 몰래몰래
✅ 이 영상은 뮤팟이 제작한 배경음악을 사용했습니다🐱
🎵 살금살금, 몰래몰래 - Download: https://www.mewpot.com",2024-03-10T23:00:15Z,UCFXSHdr_5-V1jBCeGz3_arg,브림맨,,22,,,PT13M27S,807,13:27,,,,,,,13469,181,31,5900,,,,skip
2025-05-18,발로란트,isTAk0wCf1M,진짜 쉽게 티어 올리는 다섯 가지 꿀팁ㅣ발로란트 강의,"#발로란트 #발로란트에임 #발로란트원탭 #티어 #저티어 #발로란트강의

[문의 메일]:collkid002@gmail.com

화면 비율: 16:9 1920:1080

[https://www.twitch.tv/callkid002]

[https://chzzk.naver.com/947ffe78a83789779aad2d8d4f79ba70]

[https://discord.gg/A3MqK2XX7w]

유튜브,트위치,치지직 생방송 진행 하고 있습니다!

감도 800,0.3 그래픽 올 낮음",2024-03-10T09:58:45Z,UCqU5NvWB3A_Td_LxmMtPoNA,콜키드,,20,,,PT6M41S,401,06:41,,,,,,,43029,1232,61,15900,,,,skip
