수집일자,게임명,영상ID,영상제목,영상설명,게시일,채널ID,채널명,태그,카테고리ID,썸네일URL,defaultLanguage,duration,영상길이(초),영상길이(표시),dimension,definition,caption,licensedContent,privacyStatus,madeForKids,viewCount,likeCount,commentCount,구독자수,채널총조회수,채널업로드영상수,채널개설일,자막유형
2025-06-02,FC온라인,2oYeeq2jQaE,[피파2003] 고전게임 엑스박스판 EA 축구 게임 대한민국 VS 호주_FIFA 2003 XBOX Korea vs  Australia Gameplay,"힛맨TV 구독하기 : https://bit.ly/3qT8rxZ
하위호환 플레이입니다 무슨 문제인지 모르겠는데 이 게임할때 잡음이 좀 있네요 양해 바랍니다

#피파2003 #fifa2003 #ea",2025-01-01T13:35:54Z,UCMe5EJBf7mrt7z16FHwrYBA,힛맨🅥,"게임, 프로레슬링, 오버워치, GTA5, 카트라이더, 철권, 배틀필드, 고전게임, 배틀그라운드, 게임방송, 콜오브듀티, 마메, 오락실게임, 오락실, 먹방, WWE, WCW, TNA, 스팀, game, overwatch, kartrider, tekken, KOF, campcom, kof, snk, steam, pubg, battleground, battlefield, fortnite, biohazard, 공포게임, mame, lol, hos, 스팀게임, callofduty, tekken7, 힛맨TV, 레인보우식스시즈, 레인보우식스, 플스3, 플스4, 플스게임, 플스3게임, 플스4게임, 소통방송, PS4, PS3, PS2, PS1, PS, 플스1, 플스2, 레식시즈, Rainbowsix, Rainbowsix Siege, Rainbowsix Siege Highlight, 레식 오퍼레이터, FPS, 고전 FPS, 고전FPS, 피파 2003, 피파, fifa, fifa game, fifa 2003, 피파 축구 게임, 피파 게임, 이영표, 김태영, 최성국, xbox, xbox fifa",20,https://i.ytimg.com/vi/2oYeeq2jQaE/hqdefault.jpg,,PT23M15S,1395,23:15,2d,hd,false,False,public,False,39,4,2,1570,955329,1963,2011-01-22T09:17:46Z,ko
2025-06-02,FC온라인,FIob0d2KHzE,[피파10] 엑스박스360판 EA 축구 게임 대한민국 VS 호주_FIFA 2003 XBOX Korea vs Australia Gameplay,"힛맨TV 구독하기 : https://bit.ly/3qT8rxZ
국대도 있고 K리그도 있고 게임자체도 꽤 명작인듯한 피파 10입니다 

#피파10 #fifa10 #ea",2025-01-01T14:39:00Z,UCMe5EJBf7mrt7z16FHwrYBA,힛맨🅥,"게임, 프로레슬링, 오버워치, GTA5, 카트라이더, 철권, 배틀필드, 고전게임, 배틀그라운드, 게임방송, 콜오브듀티, 마메, 오락실게임, 오락실, 먹방, WWE, WCW, TNA, 스팀, game, overwatch, kartrider, tekken, KOF, campcom, kof, snk, steam, pubg, battleground, battlefield, fortnite, biohazard, 공포게임, mame, lol, hos, 스팀게임, callofduty, tekken7, 힛맨TV, 레인보우식스시즈, 레인보우식스, 플스3, 플스4, 플스게임, 플스3게임, 플스4게임, 소통방송, PS4, PS3, PS2, PS1, PS, 플스1, 플스2, 레식시즈, Rainbowsix, Rainbowsix Siege, Rainbowsix Siege Highlight, 레식 오퍼레이터, FPS, 고전 FPS, 고전FPS, 피파10, 피파, fifa 10, 호주, 대한민국, 국대, 피파 게임, 피파 축구 게임, 피파 ea, ea fifa, EA 피파 게임",20,https://i.ytimg.com/vi/FIob0d2KHzE/hqdefault.jpg,,PT33M28S,2008,33:28,2d,hd,false,False,public,False,30,4,2,1570,955329,1963,2011-01-22T09:17:46Z,ko
2025-06-02,FC온라인,F9nA4bybdYc,[#fc온라인] 수원삼성은 24년 이렇게 경기 했습니다! #피파4,"24년 수원삼성 플레이스타일 : https://youtu.be/TSDrOwdzfcE

#fc온라인#피파온라인4#전술#전피케#K리그#스쿼드#2025#2024년#24년#풀영상#수원#삼성#수원삼성#수원삼성블루윙즈

안녕하세요, 실축전술을 게임속에 담아내는 [전피케:전술가+fc온라인+K리그] 입니다!

제가 올리는 영상은 실축을 그대로 재연하는 전술영상입니다

이점 참고하시어, 실제 축구의 전술을 사용해보고 싶은 분들께 추천합니다!

비즈니스 문의는
jeonpique@gmail.com 로 연락주세요!

원하시는 스케줄이 있다면

1. 카톡 플러스친구 ' 전피케 '
2. 인스타그램 ' 전피케 ' 또는 ' jeonpique '
3. 보고 계시는 영상에 댓글

로 신청해주세요!

많은 관심 부탁드립니다!",2025-01-03T13:00:27Z,UCXH8KEcEj3zYAW6mbgHV4kA,[전피케:전술가+FC온라인+K리그],,20,https://i.ytimg.com/vi/F9nA4bybdYc/hqdefault.jpg,ko,PT50M4S,3004,50:04,2d,hd,false,True,public,False,72,3,0,1690,1259167,2464,2022-09-01T13:43:34.309069Z,en
2025-06-02,FC온라인,T6NoNeEUXcM,[25 뿌챔스 프리뷰] 총 구단가치 '3경 5000조' 역대급 32개 팀 지금 공개합니다,"뿌꾸가 쓰는 키보드는? https://link.coupang.com/a/b4sM13             

No.1 FC온라인 두치와뿌꾸 방송입니다. 
구독과 좋아요가 뿌꾸에게 큰 힘이 됩니다! 사랑합니다!
Duchi and Bbuggu channel subscribe please!

광고,스폰문의 : ate8282@naver.com
매일 저녁 10시 생방시작!낮방 랜덤!

두치와 뿌꾸 SOOP  : https://ch.sooplive.co.kr/galsa
두치와 뿌꾸 Youtube : https://www.youtube.com/user/galsa11
두치와 뿌꾸 facebook : https://m.facebook.com/taeeun.ahn.33
두치와 뿌꾸 인스타그램 : https://www.instagram.com/taeeuna
두치와 뿌꾸 틱톡:https://www.tiktok.com/@galsa11
CW이벤트   팬페이지  : https://crazywin.kr
#뿌챔스 #프리뷰 #팀소개 #두치와뿌꾸 #FC #FC온라인 #피파4 #피파온라인4",2025-01-05T06:00:27Z,UCl402YYy7RcH7PBI3npmGPQ,두치와뿌꾸,"피파, 축구, fc온라인, fc",20,https://i.ytimg.com/vi/T6NoNeEUXcM/hqdefault.jpg,,PT1H15M11S,4511,01:15:11,2d,hd,false,True,public,False,188648,1280,232,865000,2174703275,18554,2014-09-21T08:07:33Z,ko
2025-06-02,FC온라인,qNZKRMIJM5c,FC25 몇명이 퇴장 당하면 몰수패인가? #ea #피파 #축구 #football #soccer #몰수패 #옐로카드 #레드카드,"FC25 
몇명이 퇴장 당하면 몰수패인가?
고의파울로 계속 카드 유도했습니다. 
몰수패에 대한 한글해설도 잘 해주네요. 
이번 한글해설 다양한 상황에 대한 다양한 해설이 나와서 좋습니다.



 #ea  #피파 #축구 #football #soccer #몰수패 #옐로카드 #레드카드",2025-01-04T10:05:08Z,UCiMvzQlZwMavch4S32U8yKw,만복이의 3ds Max,"fc, fc25, 축구, soccer, football, 몰수패, 한글해설, 라이벌",20,https://i.ytimg.com/vi/qNZKRMIJM5c/hqdefault.jpg,ko,PT23M31S,1411,23:31,2d,hd,false,False,public,False,78,2,0,87,71140,269,2008-01-10T14:00:51Z,ko
2025-06-02,FC온라인,IiRtwziP-lA,피파 프로클럽 전술적 상성론.,,2025-01-05T12:43:45Z,UCSKc-v2hyo9ZX2-5NQ3qeMw,E GIL,,20,https://i.ytimg.com/vi/IiRtwziP-lA/hqdefault.jpg,,PT28M53S,1733,28:53,2d,hd,false,False,public,False,154,0,0,382,150371,260,2009-08-30T17:12:24Z,none
2025-06-02,FC온라인,5hfOcj-k6fQ,[25 뿌챔스 프리뷰] 32명 드디어 공개합니다! 이상호 김민교 클리드 뉴페이스 등장?!,"★뿌챔스 많관부★

뿌꾸가 쓰는 키보드는? https://link.coupang.com/a/b4sM13             

No.1 FC온라인 두치와뿌꾸 방송입니다. 
구독과 좋아요가 뿌꾸에게 큰 힘이 됩니다! 사랑합니다!
Duchi and Bbuggu channel subscribe please!

광고,스폰문의 : ate8282@naver.com
매일 저녁 10시 생방시작!낮방 랜덤!

두치와 뿌꾸 SOOP  : https://ch.sooplive.co.kr/galsa
두치와 뿌꾸 Youtube : https://www.youtube.com/user/galsa11
두치와 뿌꾸 facebook : https://m.facebook.com/taeeun.ahn.33
두치와 뿌꾸 인스타그램 : https://www.instagram.com/taeeuna
두치와 뿌꾸 틱톡:https://www.tiktok.com/@galsa11
CW이벤트   팬페이지  : https://crazywin.kr
#뿌챔스 #프리뷰 #선수소개 #두치와뿌꾸 #FC #FC온라인 #피파4 #피파온라인4",2025-01-05T03:00:08Z,UCl402YYy7RcH7PBI3npmGPQ,두치와뿌꾸,"피파, 축구, fc온라인, fc",20,https://i.ytimg.com/vi/5hfOcj-k6fQ/hqdefault.jpg,,PT50M32S,3032,50:32,2d,hd,false,True,public,False,78342,616,255,865000,2174703275,18554,2014-09-21T08:07:33Z,ko
2025-06-02,FC온라인,bOU_hEr8mP4,김주멘z님의 fc온라인대한민본캐 오랜만에 스쿼드,This stream is created with #PRISMLiveStudio,2025-01-05T15:36:27Z,UCjhHxsmnnLcmhF5y9hVJAqQ,김주멘z,,20,https://i.ytimg.com/vi/bOU_hEr8mP4/hqdefault.jpg,,PT1H52M36S,6756,01:52:36,2d,hd,false,False,public,False,5,0,0,198,87548,453,2014-02-28T07:38:11Z,none
2025-06-02,배틀그라운드,2J27kM4q0Yw,시작하자마자 몰래 따라가봤습니다,"재밌게 시청하셨다면
'구독' 과 '좋아요' 부탁드릴게요!

∞편집 - 그로밋

∞치지직 방송 - https://chzzk.naver.com/a07f0b18426abd609b4a8916c85546c1
∞인스타그램 - https://www.instagram.com/12zucchini

∞문의 - zucchinitv@sandboxnetwork.net

출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200102
아티스트: http://incompetech.com/

출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100646
아티스트: http://incompetech.com/",2025-01-01T10:30:01Z,UCZ-UuK86Bk5sGzQQ2cEglJQ,주키니TV,"배그, 배틀그라운드, 배그 총, 주키니, 배그 솔로, PUBG, pubg, 배그 어그, 배그 잘하는법, 배그 DBS",20,https://i.ytimg.com/vi/2J27kM4q0Yw/hqdefault.jpg,ko,PT23M53S,1433,23:53,2d,hd,false,True,public,False,285427,3242,186,738000,631316920,1489,2017-07-25T08:12:25Z,ko
2025-06-02,배틀그라운드,evDIST_GakU,펌프 샷건 분명 너프됐는데 왜 좋지? (배그 무편집 풀영상),"안녕하세요 배그 유튜버 "" 안내메시지 "" 입니다

이 채널은 저의 부계정 채널으로 

저의 배그 하이라이트 영상 혹은 종합 게임을 올리는 채널입니다!",2025-01-01T03:00:37Z,UCtTN7gB_2G0-EoLNDnVkRlw,안내메시지 부계정,"배그, 배틀그라운드, 배그 꿀잼영상, 배틀그라운드 웃긴영상, 배그 웃긴영상, 안내메시지, 안내메세지, 배그 하이라이트, 배그 짧은영상, 배틀그라운드 짧은영상, 안내메시지 C4, 배그 C4, 배그 발소리, 배그 공포게임, 배틀그라운드 공포게임",20,https://i.ytimg.com/vi/evDIST_GakU/hqdefault.jpg,ko,PT28M36S,1716,28:36,2d,hd,false,True,public,False,20819,320,28,29400,22905921,392,2018-11-12T17:49:25Z,ko
2025-06-02,배틀그라운드,LuUKUCoEjHs,모두가 잊고 지낸 맵 '데스턴'에서만 나오는 'MP9' (배그 무편집 풀영상),"라이브 방송 : https://chzzk.naver.com/a8413275c3171b4404743683aebbd939
표커 채널 : https://www.youtube.com/@표커",2025-01-01T22:00:19Z,UC7XagOkzFvE4Gm7doMNWqiw,표다방,,20,https://i.ytimg.com/vi/LuUKUCoEjHs/hqdefault.jpg,,PT29M35S,1775,29:35,2d,hd,false,True,public,False,4285,91,8,4170,1822672,826,2022-12-12T19:02:01.384177Z,ko
2025-06-02,배틀그라운드,ljrk9Jso7cM,배그 벌레의 하루,,2025-01-02T23:39:49Z,UCit5HptO12YnIWKMxldqBpg,순간순삭,,20,https://i.ytimg.com/vi/ljrk9Jso7cM/hqdefault.jpg,,PT23M31S,1411,23:31,2d,hd,false,False,public,False,3,0,0,10,47872,30,2024-03-13T02:05:42.794736Z,ko
2025-06-02,배틀그라운드,XRDPjMU8D78,40대아줌마배그경쟁-티어(플레4),,2025-01-02T00:20:31Z,UCjI3CyF3yygaKuGRiZqox5w,"배그하는42살누나니까""럭키핑크쟈냐""",,20,https://i.ytimg.com/vi/XRDPjMU8D78/hqdefault.jpg,,PT53M56S,3236,53:56,2d,hd,false,False,public,False,511,1,0,329,59920,116,2013-10-27T12:49:25Z,ko
2025-06-02,배틀그라운드,NvQ-a4oUMTQ,배그 15레벨의 새해 기념 솔로 치킨 먹기,2025년에도 다들 화이팅!,2025-01-01T09:01:47Z,UCPQRYULpS7wpXqi8y4jKl8Q,참까까 풀영상,,20,https://i.ytimg.com/vi/NvQ-a4oUMTQ/hqdefault.jpg,,PT25M20S,1520,25:20,2d,hd,false,False,public,False,9,0,0,5,286,16,2023-01-13T06:11:12.734838Z,none
2025-06-02,배틀그라운드,zlY4iyQJuUA,25.01.02 한살더먹고 늙어버린 카카오 배그  배린이스쿼드 박살내!,"#배그 #배틀그라운드 #pubg #카카오배그 #스팀배그 #카배 #스배 #게임 #배린이 
#경쟁전 #롤토체스  #더블업 #리그오브레전드 #롤",2025-01-03T03:43:54Z,UC-hd861EPPdR8yFz1VXY90g,뽀로리TV,,20,https://i.ytimg.com/vi/zlY4iyQJuUA/hqdefault.jpg,,PT1H47M33S,6453,01:47:33,2d,hd,false,False,public,False,35,3,0,76,38025,145,2022-06-08T22:06:32.059555Z,none
2025-06-02,배틀그라운드,PqARzbJnmn4,무희티비랑 배그,,2025-01-02T01:49:53Z,UCpG6-0qfqK-0pm5IlbiNaXQ,the덕지,,20,https://i.ytimg.com/vi/PqARzbJnmn4/hqdefault.jpg,,PT1H2M16S,3736,01:02:16,2d,hd,false,False,public,False,11,0,0,32,3948,617,2012-11-24T12:15:11Z,ko
2025-06-02,배틀그라운드,cTuEhFPGHs0,25.01.01 한살더먹고 늙어버린 스팀 배그  듀오 듀쿼드 박살내!,"#배그 #배틀그라운드 #pubg #카카오배그 #스팀배그 #카배 #스배 #게임 #배린이 
#경쟁전 #롤토체스  #더블업 #리그오브레전드 #롤",2025-01-01T06:07:13Z,UC-hd861EPPdR8yFz1VXY90g,뽀로리TV,,20,https://i.ytimg.com/vi/cTuEhFPGHs0/hqdefault.jpg,,PT1H10M50S,4250,01:10:50,2d,hd,false,False,public,False,21,3,0,76,38025,145,2022-06-08T22:06:32.059555Z,ko
2025-06-02,배틀그라운드,5937_r1Wqs8,2024_12_08 배그 추억저장소,,2025-01-02T17:58:09Z,UCJpRmyyKGUmaQ1aHaAZhThQ,치즈,,20,https://i.ytimg.com/vi/5937_r1Wqs8/hqdefault.jpg,,PT24M35S,1475,24:35,2d,hd,false,False,public,False,0,0,0,6,4183,25,2016-08-18T23:01:23Z,ko
2025-06-02,배틀그라운드,X0F0Yig7E1E,[PUBG] 스팀배그 고고,"[PUBG] 스팀배그 고고 
This stream is created with #PRISMLiveStudio",2025-01-03T00:34:13Z,UC5gHJP9Th7y4wHSupEtkNHg,유기프,,20,https://i.ytimg.com/vi/X0F0Yig7E1E/hqdefault.jpg,ko,PT48M46S,2926,48:46,2d,hd,false,False,public,False,15,0,0,214,52045,1270,2018-09-30T13:52:35Z,ko
2025-06-02,배틀그라운드,MLK8h-LQess,배그할거다ㅣ 새해복 많이받으쇼!!,!!!!!!우와!!!!!!!!!!!,2025-01-01T22:27:27Z,UCrBfk_BPz-qGpxz7O7bfxMA,태규팝,,20,https://i.ytimg.com/vi/MLK8h-LQess/hqdefault.jpg,,PT1H2M15S,3735,01:02:15,2d,hd,false,False,public,False,14,1,0,234,102346,326,2019-08-08T03:32:39Z,ko
2025-06-02,배틀그라운드,7qOcVB_6Hng,#티라미수케익 | 배그 승리 댄스 142 #1hour,,2025-01-02T22:30:02Z,UCTRmg57UEZMDc0x_CKoM3xQ,윤윤튭,"배그, PUBG, 배틀그라운드, 윤윤튭, 윤튜비, Hi_YOON, YOONYOONTUB, 배그승리댄스, 배그춤, 배그이모트, 직접춘배그이모트, 즐겜배그",20,https://i.ytimg.com/vi/7qOcVB_6Hng/hqdefault.jpg,ko,PT1H27S,3627,01:00:27,2d,hd,false,False,public,False,2854,6,6,1050,1318262,421,2017-05-19T21:26:47Z,none
2025-06-02,배틀그라운드,8sOhNEhcqLQ,"돌산 위에 있는 이 사람, 가만두지 않겠습니다 (배그 무편집 풀영상)","안녕하세요 배그 유튜버 "" 안내메시지 "" 입니다

이 채널은 저의 부계정 채널으로 

저의 배그 하이라이트 영상 혹은 종합 게임을 올리는 채널입니다!",2025-01-05T03:16:27Z,UCtTN7gB_2G0-EoLNDnVkRlw,안내메시지 부계정,"배그, 배틀그라운드, 배그 꿀잼영상, 배틀그라운드 웃긴영상, 배그 웃긴영상, 안내메시지, 안내메세지, 배그 하이라이트, 배그 짧은영상, 배틀그라운드 짧은영상, 안내메시지 C4, 배그 C4, 배그 발소리, 배그 공포게임, 배틀그라운드 공포게임",20,https://i.ytimg.com/vi/8sOhNEhcqLQ/hqdefault.jpg,ko,PT30M43S,1843,30:43,2d,hd,false,True,public,False,69248,933,25,29400,22905921,392,2018-11-12T17:49:25Z,none
2025-06-02,배틀그라운드,mw2rCEnZjdE,마지막 적이 게임을 포기한 이유ㅋㅋㅋ (배그 무편집 풀영상),"라이브 방송 : https://chzzk.naver.com/a8413275c3171b4404743683aebbd939
표커 채널 : https://www.youtube.com/@표커",2025-01-04T00:00:28Z,UC7XagOkzFvE4Gm7doMNWqiw,표다방,,20,https://i.ytimg.com/vi/mw2rCEnZjdE/hqdefault.jpg,,PT31M26S,1886,31:26,2d,hd,false,True,public,False,4426,88,7,4170,1822672,826,2022-12-12T19:02:01.384177Z,ko
2025-06-02,배틀그라운드,9qMjx3Lwf8I,비존으로 치킨 먹을 수 있을까? (배그 무편집 풀영상),"라이브 방송 : https://chzzk.naver.com/a8413275c3171b4404743683aebbd939
표커 채널 : https://www.youtube.com/@표커",2025-01-06T22:00:05Z,UC7XagOkzFvE4Gm7doMNWqiw,표다방,,20,https://i.ytimg.com/vi/9qMjx3Lwf8I/hqdefault.jpg,,PT32M34S,1954,32:34,2d,hd,false,True,public,False,2660,64,8,4170,1822672,826,2022-12-12T19:02:01.384177Z,none
2025-06-02,배틀그라운드,TA3ObMzIUUA,맨몸으로 수류탄 막아버리는 배그 유튜버ㅋㅋㅋ (배그 무편집 풀영상),"라이브 방송 : https://chzzk.naver.com/a8413275c3171b4404743683aebbd939
표커 채널 : https://www.youtube.com/@표커",2025-01-05T00:00:19Z,UC7XagOkzFvE4Gm7doMNWqiw,표다방,,20,https://i.ytimg.com/vi/TA3ObMzIUUA/hqdefault.jpg,,PT28M10S,1690,28:10,2d,hd,false,True,public,False,3506,94,9,4170,1822672,826,2022-12-12T19:02:01.384177Z,none
2025-06-02,배틀그라운드,xE0n8xTIzjY,배그 듀오 치킨,"4킬 4킬 총 8킬
오예",2025-01-05T06:30:40Z,UCgKdiA1cWOw1GbS0vkBAxqg,스로라,,20,https://i.ytimg.com/vi/xE0n8xTIzjY/hqdefault.jpg,,PT22M58S,1378,22:58,2d,hd,false,False,public,False,7,0,0,7,828,169,2019-06-11T15:27:48Z,none
2025-06-02,배틀그라운드,vjhist7HH9c,[배그] 나한테만 왜 그러냐,#스팀게임 #온라인게임 #배그 #클랜원 #새해맞이 #스배경쟁,2025-01-04T20:15:37Z,UC1S7uCZC6jxdMK5ynogzgwA,평범한게이머 울송,,20,https://i.ytimg.com/vi/vjhist7HH9c/hqdefault.jpg,,PT29M47S,1787,29:47,2d,hd,false,False,public,False,22,3,0,42,5377,310,2014-07-31T13:36:37Z,ko
2025-06-02,배틀그라운드,BijnfFRsaI8,25.01.03 한살더먹고 늙어버린 스팀 배그  경쟁전 골플구간,"#배그 #배틀그라운드 #pubg #카카오배그 #스팀배그 #카배 #스배 #게임 #배린이 
#경쟁전 #롤토체스  #더블업 #리그오브레전드 #롤",2025-01-04T01:11:25Z,UC-hd861EPPdR8yFz1VXY90g,뽀로리TV,,20,https://i.ytimg.com/vi/BijnfFRsaI8/hqdefault.jpg,,PT1H58M42S,7122,01:58:42,2d,hd,false,False,public,False,30,3,0,76,38025,145,2022-06-08T22:06:32.059555Z,ko
2025-06-02,배틀그라운드,xqhxSb6r4Nk,레전드 카구팔 노줌샷 (배그 무편집 풀영상),"라이브 방송 : https://chzzk.naver.com/a8413275c3171b4404743683aebbd939
표커 채널 : https://www.youtube.com/@표커",2025-01-05T22:00:36Z,UC7XagOkzFvE4Gm7doMNWqiw,표다방,,20,https://i.ytimg.com/vi/xqhxSb6r4Nk/hqdefault.jpg,,PT28M38S,1718,28:38,2d,hd,false,True,public,False,2834,76,8,4170,1822672,826,2022-12-12T19:02:01.384177Z,ko
2025-06-02,배틀그라운드,Tp8Y_CNvGF0,근육빵빵~ 배그,#배틀그라운드,2025-01-04T15:51:26Z,UCtAaW-Kd__fBgiHv5eiH7og,쏜꾸락,,20,https://i.ytimg.com/vi/Tp8Y_CNvGF0/hqdefault.jpg,,PT1H24M27S,5067,01:24:27,2d,hd,false,False,public,False,18,0,0,985,20110,96,2022-05-30T12:20:31.810779Z,ko
2025-06-02,배틀그라운드,C2AuQ5ypobw,배그브개브개ㅡ,,2025-01-04T19:57:14Z,UCswQRjudV79qDsGdLc4Nqrg,강똥이,,20,https://i.ytimg.com/vi/C2AuQ5ypobw/hqdefault.jpg,,PT20M39S,1239,20:39,2d,hd,false,False,public,False,1,0,0,4,452,73,2023-09-04T13:29:56.275788Z,none
2025-06-02,배틀그라운드,J0tSQac4yNQ,[배그] 도파민 차오르는 SR,#스팀게임 #온라인게임 #배그 #클랜원 #새해맞이 #스배경쟁,2025-01-04T08:29:42Z,UC1S7uCZC6jxdMK5ynogzgwA,평범한게이머 울송,,20,https://i.ytimg.com/vi/J0tSQac4yNQ/hqdefault.jpg,,PT21M42S,1302,21:42,2d,hd,false,False,public,False,11,2,0,42,5377,310,2014-07-31T13:36:37Z,ko
2025-06-02,배틀그라운드,MhrCadXKOn8,배그 펍지 플레이어스 시리즈1 3인칭 대회 하이라이트 [배틀그라운드 해묵],"배그 펍지 플레이어스 시리즈1 3인칭 대회 하이라이트 [배틀그라운드 해묵]

본 영상은 크래프톤 이스포츠 어시스트 역할을 부여받고
크래프톤 측에서 자료를 제공받아 제작된 영상 입니다.

#배그 #배틀그라운드 #펍지 

더많은 PUBG 영상을 보고싶으면 구독 좋아요 댓글 한번씩 부탁드립니다!
( If you want to see more PUBG videos, please subscribe, like, and leave comments! )

영상편집 , 비즈니스 문의사항 ( Video editing, ad business  )
📌Email   ynwa4298@naver.com ,
( mook1486 ) Discord 친구추가 메세지 주세요!
 ( Discord Friend Add Message! )
 
With Battlegrounds in possession of nothing, the player must fight to find weapons and supplies in battle to be the final survivor. Battleground games require up to 100 players to be placed on a virtual island to play strategically. In the final battle, the player engages in extreme tension and spectacular battles, driving the player into a diminished play memory in a system called the magnetic field. Play Battlegrounds right now.

배틀그라운드는 아무것도 소지하지 않는상태에서 플레이어는 최후의 생존자가 되기 위해 전투에서 무기와 보급품을 찾기 위해 싸워야합니다. 배틀그라운드 게임은 최대 100명의 플레이어를 가상의 섬에 배치하여 전략적으로 게임 플레이를 해야합니다 최후의 전투에 참여하여 플레이어는 극도의 긴장과 화려한 전투를 참여하면서 자기장이라는 시스템에서 플레이어를 축소된 플레이 영역으로 몰아 넣습니다. 지금 바로 배틀그라운드를 플레이 해보세요

----------------------------------------------------------------------------------------------------------------------
I must state that in NO way, shape or form am I intending to infringe rights of the copyright holder. Content used is strictly for research/reviewing purposes and to help educate. All under the Fair Use law.
""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.""",2025-01-05T17:43:40Z,UC5B90DtGQ-3s6UwqcjL00EQ,해묵,"배그, 배틀그라운드, 배그잘하는법, 배그감도, 배그강의, 배그이스포츠, 배그 운영, 배린이, 배그 수직감도, 배그 대회, 배그 설정, 배그 교전 강의, 배그 꿀팁, 배그 장전캔슬, 배린이 강의, 배그 팁, 배틀그라운드 강의, 배그 교전, 배그 스쿼드 강의, 배그 리드샷, 배그 패치, 배그 업데이트, pubg, pubg korea, #shorts, shorts, 배틀그라운드 초보, 배틀그라운드 이스포츠, 해묵",20,https://i.ytimg.com/vi/MhrCadXKOn8/hqdefault.jpg,,PT1H46M37S,6397,01:46:37,2d,hd,false,True,public,False,3566,14,8,21100,18530956,2199,2013-05-26T07:34:15Z,ko
2025-06-02,배틀그라운드,mQjOr0JDJv8,[배그] 우리 형 죽게 놔둘수 없어,#스팀게임 #온라인게임 #배그 #클랜원 #새해맞이 #스배경쟁,2025-01-05T14:15:59Z,UC1S7uCZC6jxdMK5ynogzgwA,평범한게이머 울송,,20,https://i.ytimg.com/vi/mQjOr0JDJv8/hqdefault.jpg,,PT22M25S,1345,22:25,2d,hd,false,False,public,False,30,3,0,42,5377,310,2014-07-31T13:36:37Z,none
2025-06-02,배틀그라운드,EBljm-ALpnA,250105 [배그] 일요 밤 4인배그(1),스트리머 아닙니다.,2025-01-06T05:01:34Z,UCzDacnZupx9eK-7qnHb-ZKw,Altair Storage,,20,https://i.ytimg.com/vi/EBljm-ALpnA/hqdefault.jpg,,PT53M45S,3225,53:45,2d,hd,false,False,public,False,6,0,0,73,38665,1749,2013-09-04T10:30:19Z,none
2025-06-02,배틀그라운드,p2yweq61KoA,[PUBG] 스팀 배그 가즈아,"[PUBG] 스팀 배그 가즈아
This stream is created with #PRISMLiveStudio",2025-01-06T23:55:35Z,UC5gHJP9Th7y4wHSupEtkNHg,유기프,,20,https://i.ytimg.com/vi/p2yweq61KoA/hqdefault.jpg,ko,PT1H23M56S,5036,01:23:56,2d,hd,false,False,public,False,12,0,0,214,52045,1270,2018-09-30T13:52:35Z,ko
2025-06-02,배틀그라운드,v4lAjGRFQrs,[PUBG] 스팀 배그 가즈아,"[PUBG] 스팀 배그 가즈아 
This stream is created with #PRISMLiveStudio",2025-01-06T02:36:07Z,UC5gHJP9Th7y4wHSupEtkNHg,유기프,,20,https://i.ytimg.com/vi/v4lAjGRFQrs/hqdefault.jpg,ko,PT1H42M24S,6144,01:42:24,2d,hd,false,False,public,False,18,0,0,214,52045,1270,2018-09-30T13:52:35Z,none
2025-06-02,배틀그라운드,Ru9h4g4nXnA,즐겜 배그(제로님 디코화면),즐겜 배그(제로님 디코화면),2025-01-05T19:58:48Z,UCXrT2VcXVTGNz30HtctIPqg,당근일기,,20,https://i.ytimg.com/vi/Ru9h4g4nXnA/hqdefault.jpg,ko,PT1H32M15S,5535,01:32:15,2d,hd,false,False,public,False,37,0,0,96,280989,856,2012-10-04T13:23:01Z,none
2025-06-02,발로란트,l8TBdZzE01E,발로vs공겜,무슨겜 하지?,2025-01-03T04:38:33Z,UCrcz_bYduzw9JLP0P-1Zu3g,TEHROL,,20,https://i.ytimg.com/vi/l8TBdZzE01E/hqdefault.jpg,,PT42M43S,2563,42:43,2d,hd,false,False,public,False,12,0,0,9,1102,8,2023-01-09T14:22:44.343031Z,none
2025-06-02,발로란트,h0Gv-sW5csg,새해다음날 발로,,2025-01-02T21:58:11Z,UCEvCUUPmw0DtNDznhzeg_5g,동뜰녘 청상추,,20,https://i.ytimg.com/vi/h0Gv-sW5csg/hqdefault.jpg,,PT38M40S,2320,38:40,2d,hd,false,False,public,False,5,0,0,246,1235,42,2017-10-26T10:22:46Z,ko
